county,precinct,office,district,candidate,party,votes,absentee_by_mail,election_day,advance_in_person,provisional
Fulton,04V,Lieutenant Governor,,Burt Jones,Rep,44,0,27,17,0
Fulton,04W,Lieutenant Governor,,Burt Jones,Rep,2,0,1,1,0
Fulton,04X1,Lieutenant Governor,,Burt Jones,Rep,50,0,23,27,0
Fulton,04X2,Lieutenant Governor,,Burt Jones,Rep,14,0,12,2,0
Fulton,05A1,Lieutenant Governor,,Burt Jones,Rep,189,6,99,84,0
Fulton,05A2,Lieutenant Governor,,Burt Jones,Rep,180,6,72,101,1
Fulton,05B,Lieutenant Governor,,Burt Jones,Rep,42,2,20,20,0
Fulton,05C,Lieutenant Governor,,Burt Jones,Rep,1,1,0,0,0
Fulton,05D,Lieutenant Governor,,Burt Jones,Rep,6,1,1,4,0
Fulton,05F,Lieutenant Governor,,Burt Jones,Rep,3,0,2,1,0
Fulton,05J,Lieutenant Governor,,Burt Jones,Rep,35,6,13,16,0
Fulton,05K,Lieutenant Governor,,Burt Jones,Rep,50,1,21,28,0
Fulton,06B,Lieutenant Governor,,Burt Jones,Rep,189,9,79,101,0
Fulton,06D,Lieutenant Governor,,Burt Jones,Rep,330,29,139,162,0
Fulton,06D1,Lieutenant Governor,,Burt Jones,Rep,513,35,190,287,1
Fulton,06D2,Lieutenant Governor,,Burt Jones,Rep,335,21,120,193,1
Fulton,06E,Lieutenant Governor,,Burt Jones,Rep,211,14,105,91,1
Fulton,06F,Lieutenant Governor,,Burt Jones,Rep,274,8,95,171,0
Fulton,06G,Lieutenant Governor,,Burt Jones,Rep,46,1,19,26,0
Fulton,06I,Lieutenant Governor,,Burt Jones,Rep,158,4,77,77,0
Fulton,06J,Lieutenant Governor,,Burt Jones,Rep,292,13,125,151,3
Fulton,06L1,Lieutenant Governor,,Burt Jones,Rep,180,17,46,117,0
Fulton,06L2,Lieutenant Governor,,Burt Jones,Rep,164,5,61,98,0
Fulton,06N,Lieutenant Governor,,Burt Jones,Rep,360,15,115,230,0
Fulton,06Q,Lieutenant Governor,,Burt Jones,Rep,19,0,9,10,0
Fulton,06R,Lieutenant Governor,,Burt Jones,Rep,227,11,55,160,1
Fulton,07A,Lieutenant Governor,,Burt Jones,Rep,742,18,229,495,0
Fulton,07A1,Lieutenant Governor,,Burt Jones,Rep,842,61,249,530,2
Fulton,07B,Lieutenant Governor,,Burt Jones,Rep,1205,33,404,766,2
Fulton,07C,Lieutenant Governor,,Burt Jones,Rep,989,147,249,591,2
Fulton,07D,Lieutenant Governor,,Burt Jones,Rep,530,22,177,331,0
Fulton,07D1,Lieutenant Governor,,Burt Jones,Rep,328,11,124,193,0
Fulton,07E,Lieutenant Governor,,Burt Jones,Rep,422,34,122,265,1
Fulton,07F,Lieutenant Governor,,Burt Jones,Rep,881,30,307,542,2
Fulton,07H,Lieutenant Governor,,Burt Jones,Rep,574,25,166,383,0
Fulton,07J,Lieutenant Governor,,Burt Jones,Rep,696,29,259,408,0
Fulton,07M,Lieutenant Governor,,Burt Jones,Rep,289,16,116,156,1
Fulton,07N,Lieutenant Governor,,Burt Jones,Rep,117,5,48,64,0
Fulton,08A,Lieutenant Governor,,Burt Jones,Rep,932,42,233,656,1
Fulton,08B,Lieutenant Governor,,Burt Jones,Rep,1240,32,292,915,1
Fulton,08C,Lieutenant Governor,,Burt Jones,Rep,121,1,16,104,0
Fulton,08C1,Lieutenant Governor,,Burt Jones,Rep,526,21,103,401,1
Fulton,08D,Lieutenant Governor,,Burt Jones,Rep,504,20,86,398,0
Fulton,08E,Lieutenant Governor,,Burt Jones,Rep,1021,41,244,736,0
Fulton,08F1,Lieutenant Governor,,Burt Jones,Rep,917,25,215,677,0
Fulton,08F2,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,08G,Lieutenant Governor,,Burt Jones,Rep,590,45,146,399,0
Fulton,08H,Lieutenant Governor,,Burt Jones,Rep,951,46,202,702,1
Fulton,08J,Lieutenant Governor,,Burt Jones,Rep,916,19,308,588,1
Fulton,08K,Lieutenant Governor,,Burt Jones,Rep,251,3,114,134,0
Fulton,08L,Lieutenant Governor,,Burt Jones,Rep,711,26,260,424,1
Fulton,08M,Lieutenant Governor,,Burt Jones,Rep,890,23,293,572,2
Fulton,08N1,Lieutenant Governor,,Burt Jones,Rep,325,6,71,248,0
Fulton,08N2,Lieutenant Governor,,Burt Jones,Rep,398,35,93,270,0
Fulton,08P,Lieutenant Governor,,Burt Jones,Rep,145,4,65,76,0
Fulton,09A,Lieutenant Governor,,Burt Jones,Rep,553,19,214,320,0
Fulton,09B,Lieutenant Governor,,Burt Jones,Rep,7,0,3,4,0
Fulton,09C,Lieutenant Governor,,Burt Jones,Rep,62,4,28,30,0
Fulton,09D,Lieutenant Governor,,Burt Jones,Rep,33,1,14,18,0
Fulton,09E,Lieutenant Governor,,Burt Jones,Rep,102,3,36,63,0
Fulton,09F,Lieutenant Governor,,Burt Jones,Rep,944,27,285,631,1
Fulton,09G,Lieutenant Governor,,Burt Jones,Rep,429,17,190,222,0
Fulton,09H,Lieutenant Governor,,Burt Jones,Rep,66,3,26,37,0
Fulton,09I,Lieutenant Governor,,Burt Jones,Rep,27,1,15,11,0
Fulton,09K,Lieutenant Governor,,Burt Jones,Rep,38,1,16,21,0
Fulton,09K1,Lieutenant Governor,,Burt Jones,Rep,53,4,17,32,0
Fulton,09M,Lieutenant Governor,,Burt Jones,Rep,272,2,102,168,0
Fulton,10A,Lieutenant Governor,,Burt Jones,Rep,47,1,24,22,0
Fulton,10B,Lieutenant Governor,,Burt Jones,Rep,76,1,26,49,0
Fulton,10C,Lieutenant Governor,,Burt Jones,Rep,23,0,11,12,0
Fulton,10D,Lieutenant Governor,,Burt Jones,Rep,11,0,3,8,0
Fulton,10D2,Lieutenant Governor,,Burt Jones,Rep,18,0,4,14,0
Fulton,10D1,Lieutenant Governor,,Burt Jones,Rep,23,1,7,15,0
Fulton,10E,Lieutenant Governor,,Burt Jones,Rep,20,0,10,9,1
Fulton,10F,Lieutenant Governor,,Burt Jones,Rep,23,0,12,11,0
Fulton,10G,Lieutenant Governor,,Burt Jones,Rep,28,2,10,16,0
Fulton,10H1,Lieutenant Governor,,Burt Jones,Rep,2,0,1,1,0
Fulton,10H2,Lieutenant Governor,,Burt Jones,Rep,36,4,14,18,0
Fulton,10I,Lieutenant Governor,,Burt Jones,Rep,8,0,7,1,0
Fulton,10J,Lieutenant Governor,,Burt Jones,Rep,22,1,17,4,0
Fulton,10K,Lieutenant Governor,,Burt Jones,Rep,39,1,14,24,0
Fulton,10M,Lieutenant Governor,,Burt Jones,Rep,53,4,28,21,0
Fulton,10P,Lieutenant Governor,,Burt Jones,Rep,19,1,10,8,0
Fulton,10R,Lieutenant Governor,,Burt Jones,Rep,11,0,6,5,0
Fulton,11B,Lieutenant Governor,,Burt Jones,Rep,45,0,16,29,0
Fulton,11B2,Lieutenant Governor,,Burt Jones,Rep,1,0,1,0,0
Fulton,11B1,Lieutenant Governor,,Burt Jones,Rep,27,1,10,16,0
Fulton,11C,Lieutenant Governor,,Burt Jones,Rep,9,0,3,6,0
Fulton,11C2,Lieutenant Governor,,Burt Jones,Rep,26,0,9,17,0
Fulton,11C3,Lieutenant Governor,,Burt Jones,Rep,13,0,3,10,0
Fulton,11E1,Lieutenant Governor,,Burt Jones,Rep,25,0,14,11,0
Fulton,11E2,Lieutenant Governor,,Burt Jones,Rep,18,0,8,10,0
Fulton,11E3,Lieutenant Governor,,Burt Jones,Rep,42,1,21,20,0
Fulton,11G,Lieutenant Governor,,Burt Jones,Rep,40,0,6,34,0
Fulton,11H,Lieutenant Governor,,Burt Jones,Rep,23,2,12,9,0
Fulton,11J,Lieutenant Governor,,Burt Jones,Rep,34,2,11,21,0
Fulton,11K,Lieutenant Governor,,Burt Jones,Rep,35,0,7,28,0
Fulton,11M,Lieutenant Governor,,Burt Jones,Rep,24,2,5,17,0
Fulton,11M1,Lieutenant Governor,,Burt Jones,Rep,22,0,9,13,0
Fulton,11N,Lieutenant Governor,,Burt Jones,Rep,50,5,18,27,0
Fulton,11P,Lieutenant Governor,,Burt Jones,Rep,24,1,12,11,0
Fulton,11R,Lieutenant Governor,,Burt Jones,Rep,21,0,6,15,0
Fulton,12A,Lieutenant Governor,,Burt Jones,Rep,63,0,27,36,0
Fulton,12A1,Lieutenant Governor,,Burt Jones,Rep,91,4,41,46,0
Fulton,12D,Lieutenant Governor,,Burt Jones,Rep,23,0,11,12,0
Fulton,12E1,Lieutenant Governor,,Burt Jones,Rep,23,4,7,12,0
Fulton,12E2,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,12F,Lieutenant Governor,,Burt Jones,Rep,15,0,8,7,0
Fulton,12G,Lieutenant Governor,,Burt Jones,Rep,15,1,7,7,0
Fulton,12H1,Lieutenant Governor,,Burt Jones,Rep,14,1,6,7,0
Fulton,12H2,Lieutenant Governor,,Burt Jones,Rep,38,1,21,16,0
Fulton,12I,Lieutenant Governor,,Burt Jones,Rep,13,0,4,9,0
Fulton,12J,Lieutenant Governor,,Burt Jones,Rep,48,5,25,18,0
Fulton,12K,Lieutenant Governor,,Burt Jones,Rep,63,0,25,37,1
Fulton,12L,Lieutenant Governor,,Burt Jones,Rep,9,1,3,5,0
Fulton,12M,Lieutenant Governor,,Burt Jones,Rep,43,0,20,23,0
Fulton,12N,Lieutenant Governor,,Burt Jones,Rep,14,3,6,5,0
Fulton,12S,Lieutenant Governor,,Burt Jones,Rep,31,0,11,19,1
Fulton,AP01A,Lieutenant Governor,,Burt Jones,Rep,1536,69,429,1036,2
Fulton,AP01B,Lieutenant Governor,,Burt Jones,Rep,355,20,92,243,0
Fulton,AP01C,Lieutenant Governor,,Burt Jones,Rep,719,18,175,525,1
Fulton,AP01D,Lieutenant Governor,,Burt Jones,Rep,228,13,85,130,0
Fulton,AP01E,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,AP021,Lieutenant Governor,,Burt Jones,Rep,1078,24,335,718,1
Fulton,AP022,Lieutenant Governor,,Burt Jones,Rep,531,19,196,316,0
Fulton,AP023,Lieutenant Governor,,Burt Jones,Rep,199,15,50,134,0
Fulton,AP02B,Lieutenant Governor,,Burt Jones,Rep,182,19,53,110,0
Fulton,AP03,Lieutenant Governor,,Burt Jones,Rep,75,2,33,40,0
Fulton,AP04A,Lieutenant Governor,,Burt Jones,Rep,649,25,199,424,1
Fulton,AP04B,Lieutenant Governor,,Burt Jones,Rep,157,6,40,111,0
Fulton,AP05,Lieutenant Governor,,Burt Jones,Rep,1574,59,487,1028,0
Fulton,AP06,Lieutenant Governor,,Burt Jones,Rep,750,15,232,503,0
Fulton,AP07A,Lieutenant Governor,,Burt Jones,Rep,1167,52,372,743,0
Fulton,AP07C,Lieutenant Governor,,Burt Jones,Rep,395,11,106,278,0
Fulton,AP07B,Lieutenant Governor,,Burt Jones,Rep,237,5,79,153,0
Fulton,AP09A,Lieutenant Governor,,Burt Jones,Rep,1222,49,373,799,1
Fulton,AP09B,Lieutenant Governor,,Burt Jones,Rep,193,4,59,130,0
Fulton,AP10,Lieutenant Governor,,Burt Jones,Rep,395,9,115,271,0
Fulton,AP12A,Lieutenant Governor,,Burt Jones,Rep,130,4,65,61,0
Fulton,AP12B,Lieutenant Governor,,Burt Jones,Rep,209,28,79,101,1
Fulton,AP12C,Lieutenant Governor,,Burt Jones,Rep,861,33,214,614,0
Fulton,AP12D,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,AP14,Lieutenant Governor,,Burt Jones,Rep,21,1,5,15,0
Fulton,AP14A,Lieutenant Governor,,Burt Jones,Rep,1006,31,251,722,2
Fulton,CH01,Lieutenant Governor,,Burt Jones,Rep,43,0,14,29,0
Fulton,CH02,Lieutenant Governor,,Burt Jones,Rep,116,2,48,65,1
Fulton,CH03,Lieutenant Governor,,Burt Jones,Rep,163,3,79,78,3
Fulton,CH04A,Lieutenant Governor,,Burt Jones,Rep,286,4,84,197,1
Fulton,CH04B,Lieutenant Governor,,Burt Jones,Rep,2,0,0,2,0
Fulton,CH05,Lieutenant Governor,,Burt Jones,Rep,181,0,69,112,0
Fulton,CP011,Lieutenant Governor,,Burt Jones,Rep,94,7,25,62,0
Fulton,CP012,Lieutenant Governor,,Burt Jones,Rep,116,2,28,86,0
Fulton,CP01B,Lieutenant Governor,,Burt Jones,Rep,67,1,18,48,0
Fulton,CP02,Lieutenant Governor,,Burt Jones,Rep,68,4,23,41,0
Fulton,CP04A,Lieutenant Governor,,Burt Jones,Rep,1,0,0,1,0
Fulton,CP04B,Lieutenant Governor,,Burt Jones,Rep,1,0,1,0,0
Fulton,CP051,Lieutenant Governor,,Burt Jones,Rep,1,0,1,0,0
Fulton,CP05C,Lieutenant Governor,,Burt Jones,Rep,34,0,15,19,0
Fulton,CP052,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,CP05B,Lieutenant Governor,,Burt Jones,Rep,5,1,0,4,0
Fulton,CP06A,Lieutenant Governor,,Burt Jones,Rep,4,0,1,3,0
Fulton,CP06B,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,CP07A,Lieutenant Governor,,Burt Jones,Rep,5,0,3,2,0
Fulton,CP07B,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,CP07C,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,CP07D,Lieutenant Governor,,Burt Jones,Rep,2,0,2,0,0
Fulton,CP07E,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,CP07F,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,CP081,Lieutenant Governor,,Burt Jones,Rep,2,0,1,1,0
Fulton,CP083,Lieutenant Governor,,Burt Jones,Rep,1,0,1,0,0
Fulton,CP084,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,CP08A,Lieutenant Governor,,Burt Jones,Rep,3,0,0,3,0
Fulton,EP01A,Lieutenant Governor,,Burt Jones,Rep,110,4,46,60,0
Fulton,EP01B,Lieutenant Governor,,Burt Jones,Rep,68,2,22,44,0
Fulton,EP01C,Lieutenant Governor,,Burt Jones,Rep,41,2,14,25,0
Fulton,EP02A,Lieutenant Governor,,Burt Jones,Rep,46,2,11,32,1
Fulton,EP02B,Lieutenant Governor,,Burt Jones,Rep,138,8,50,80,0
Fulton,EP02C,Lieutenant Governor,,Burt Jones,Rep,41,4,10,27,0
Fulton,EP02D,Lieutenant Governor,,Burt Jones,Rep,9,0,6,3,0
Fulton,EP02E,Lieutenant Governor,,Burt Jones,Rep,34,4,13,17,0
Fulton,EP03A,Lieutenant Governor,,Burt Jones,Rep,128,5,50,73,0
Fulton,EP03B,Lieutenant Governor,,Burt Jones,Rep,43,5,18,20,0
Fulton,EP04A,Lieutenant Governor,,Burt Jones,Rep,41,2,17,21,1
Fulton,EP04B,Lieutenant Governor,,Burt Jones,Rep,41,1,16,24,0
Fulton,EP04C,Lieutenant Governor,,Burt Jones,Rep,46,3,13,30,0
Fulton,FA01A,Lieutenant Governor,,Burt Jones,Rep,196,11,43,141,1
Fulton,FA01B,Lieutenant Governor,,Burt Jones,Rep,307,17,91,198,1
Fulton,FA01C,Lieutenant Governor,,Burt Jones,Rep,24,0,13,11,0
Fulton,FA01D,Lieutenant Governor,,Burt Jones,Rep,17,0,5,12,0
Fulton,FC02,Lieutenant Governor,,Burt Jones,Rep,6,1,3,2,0
Fulton,HP01,Lieutenant Governor,,Burt Jones,Rep,419,9,235,175,0
Fulton,JC01,Lieutenant Governor,,Burt Jones,Rep,928,14,297,615,2
Fulton,JC01A,Lieutenant Governor,,Burt Jones,Rep,426,14,190,221,1
Fulton,JC02,Lieutenant Governor,,Burt Jones,Rep,745,27,261,455,2
Fulton,JC03A,Lieutenant Governor,,Burt Jones,Rep,167,3,60,103,1
Fulton,JC03B,Lieutenant Governor,,Burt Jones,Rep,341,6,139,196,0
Fulton,JC04A,Lieutenant Governor,,Burt Jones,Rep,888,18,198,671,1
Fulton,JC04B,Lieutenant Governor,,Burt Jones,Rep,73,6,16,51,0
Fulton,JC04C,Lieutenant Governor,,Burt Jones,Rep,299,7,100,192,0
Fulton,JC05,Lieutenant Governor,,Burt Jones,Rep,576,10,195,371,0
Fulton,JC06,Lieutenant Governor,,Burt Jones,Rep,796,30,258,508,0
Fulton,JC07,Lieutenant Governor,,Burt Jones,Rep,1141,40,376,725,0
Fulton,JC08,Lieutenant Governor,,Burt Jones,Rep,830,12,247,571,0
Fulton,JC09,Lieutenant Governor,,Burt Jones,Rep,743,20,245,477,1
Fulton,JC10,Lieutenant Governor,,Burt Jones,Rep,561,19,183,355,4
Fulton,JC11,Lieutenant Governor,,Burt Jones,Rep,1138,31,311,795,1
Fulton,JC12,Lieutenant Governor,,Burt Jones,Rep,1189,43,273,873,0
Fulton,JC13A,Lieutenant Governor,,Burt Jones,Rep,937,20,226,690,1
Fulton,JC13B,Lieutenant Governor,,Burt Jones,Rep,135,0,38,97,0
Fulton,JC14,Lieutenant Governor,,Burt Jones,Rep,837,34,180,623,0
Fulton,JC15,Lieutenant Governor,,Burt Jones,Rep,200,7,79,114,0
Fulton,JC16,Lieutenant Governor,,Burt Jones,Rep,775,15,250,510,0
Fulton,JC18,Lieutenant Governor,,Burt Jones,Rep,1038,28,278,732,0
Fulton,JC19A,Lieutenant Governor,,Burt Jones,Rep,794,25,198,571,0
Fulton,JC19,Lieutenant Governor,,Burt Jones,Rep,352,22,114,216,0
Fulton,ML01A,Lieutenant Governor,,Burt Jones,Rep,1131,30,312,787,2
Fulton,ML01B,Lieutenant Governor,,Burt Jones,Rep,273,8,79,186,0
Fulton,ML01C,Lieutenant Governor,,Burt Jones,Rep,57,1,18,38,0
Fulton,ML02A,Lieutenant Governor,,Burt Jones,Rep,1281,29,441,811,0
Fulton,ML02B,Lieutenant Governor,,Burt Jones,Rep,880,13,241,626,0
Fulton,ML03,Lieutenant Governor,,Burt Jones,Rep,1539,52,363,1123,1
Fulton,ML03A,Lieutenant Governor,,Burt Jones,Rep,278,5,89,183,1
Fulton,ML04,Lieutenant Governor,,Burt Jones,Rep,1369,48,432,887,2
Fulton,ML05,Lieutenant Governor,,Burt Jones,Rep,1524,56,485,982,1
Fulton,ML06A,Lieutenant Governor,,Burt Jones,Rep,312,12,135,164,1
Fulton,ML06B,Lieutenant Governor,,Burt Jones,Rep,614,20,246,348,0
Fulton,ML07A,Lieutenant Governor,,Burt Jones,Rep,382,8,155,219,0
Fulton,ML07B,Lieutenant Governor,,Burt Jones,Rep,709,25,269,414,1
Fulton,MP01,Lieutenant Governor,,Burt Jones,Rep,159,3,131,25,0
Fulton,PA01,Lieutenant Governor,,Burt Jones,Rep,284,16,68,200,0
Fulton,RW01,Lieutenant Governor,,Burt Jones,Rep,1927,111,592,1223,1
Fulton,RW02,Lieutenant Governor,,Burt Jones,Rep,1406,44,492,870,0
Fulton,RW03,Lieutenant Governor,,Burt Jones,Rep,176,5,52,119,0
Fulton,RW03B,Lieutenant Governor,,Burt Jones,Rep,447,16,166,264,1
Fulton,RW03A,Lieutenant Governor,,Burt Jones,Rep,191,10,55,126,0
Fulton,RW03C,Lieutenant Governor,,Burt Jones,Rep,375,7,127,241,0
Fulton,RW04,Lieutenant Governor,,Burt Jones,Rep,597,30,170,397,0
Fulton,RW05,Lieutenant Governor,,Burt Jones,Rep,421,21,177,222,1
Fulton,RW05A,Lieutenant Governor,,Burt Jones,Rep,115,6,37,71,1
Fulton,RW06,Lieutenant Governor,,Burt Jones,Rep,816,22,300,494,0
Fulton,RW07A,Lieutenant Governor,,Burt Jones,Rep,85,1,38,45,1
Fulton,RW07B,Lieutenant Governor,,Burt Jones,Rep,58,3,37,18,0
Fulton,RW08,Lieutenant Governor,,Burt Jones,Rep,933,63,300,570,0
Fulton,RW09,Lieutenant Governor,,Burt Jones,Rep,1707,57,647,1003,0
Fulton,RW09A,Lieutenant Governor,,Burt Jones,Rep,1002,30,334,638,0
Fulton,RW10,Lieutenant Governor,,Burt Jones,Rep,1079,34,334,711,0
Fulton,RW10A,Lieutenant Governor,,Burt Jones,Rep,380,20,73,286,1
Fulton,RW11A,Lieutenant Governor,,Burt Jones,Rep,791,27,232,529,3
Fulton,RW11B,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,RW12,Lieutenant Governor,,Burt Jones,Rep,1208,22,489,697,0
Fulton,RW12A,Lieutenant Governor,,Burt Jones,Rep,1191,40,379,772,0
Fulton,RW13,Lieutenant Governor,,Burt Jones,Rep,1217,24,418,775,0
Fulton,RW16,Lieutenant Governor,,Burt Jones,Rep,770,28,302,440,0
Fulton,RW17,Lieutenant Governor,,Burt Jones,Rep,636,19,213,404,0
Fulton,RW19,Lieutenant Governor,,Burt Jones,Rep,818,28,338,452,0
Fulton,RW20,Lieutenant Governor,,Burt Jones,Rep,888,22,190,676,0
Fulton,RW21,Lieutenant Governor,,Burt Jones,Rep,80,7,1,72,0
Fulton,RW21A,Lieutenant Governor,,Burt Jones,Rep,1131,28,248,854,1
Fulton,RW22A,Lieutenant Governor,,Burt Jones,Rep,864,18,245,600,1
Fulton,RW22C,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,RW22B,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC01A,Lieutenant Governor,,Burt Jones,Rep,3,0,1,2,0
Fulton,SC01B,Lieutenant Governor,,Burt Jones,Rep,43,0,11,32,0
Fulton,SC01C,Lieutenant Governor,,Burt Jones,Rep,52,6,11,35,0
Fulton,SC02,Lieutenant Governor,,Burt Jones,Rep,18,0,4,14,0
Fulton,SC02A,Lieutenant Governor,,Burt Jones,Rep,16,2,1,13,0
Fulton,SC04,Lieutenant Governor,,Burt Jones,Rep,150,4,46,100,0
Fulton,SC05A,Lieutenant Governor,,Burt Jones,Rep,6,1,0,5,0
Fulton,SC05B,Lieutenant Governor,,Burt Jones,Rep,11,0,4,6,1
Fulton,SC05C,Lieutenant Governor,,Burt Jones,Rep,55,3,12,40,0
Fulton,SC05D,Lieutenant Governor,,Burt Jones,Rep,60,4,17,39,0
Fulton,SC05E,Lieutenant Governor,,Burt Jones,Rep,47,0,16,31,0
Fulton,SC07A,Lieutenant Governor,,Burt Jones,Rep,207,8,43,156,0
Fulton,SC07B,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC07C,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC07D,Lieutenant Governor,,Burt Jones,Rep,16,1,5,10,0
Fulton,SC07E,Lieutenant Governor,,Burt Jones,Rep,85,4,19,62,0
Fulton,SC08A,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC08J,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC08B,Lieutenant Governor,,Burt Jones,Rep,66,2,23,41,0
Fulton,SC08I,Lieutenant Governor,,Burt Jones,Rep,4,0,1,3,0
Fulton,SC08C,Lieutenant Governor,,Burt Jones,Rep,2,0,0,2,0
Fulton,SC08D,Lieutenant Governor,,Burt Jones,Rep,4,1,2,1,0
Fulton,SC08E,Lieutenant Governor,,Burt Jones,Rep,10,0,5,5,0
Fulton,SC08F,Lieutenant Governor,,Burt Jones,Rep,10,2,2,6,0
Fulton,SC08G,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC08H,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC09A,Lieutenant Governor,,Burt Jones,Rep,28,0,10,18,0
Fulton,SC09B,Lieutenant Governor,,Burt Jones,Rep,40,3,11,26,0
Fulton,SC09C,Lieutenant Governor,,Burt Jones,Rep,38,3,11,24,0
Fulton,SC10,Lieutenant Governor,,Burt Jones,Rep,23,1,10,12,0
Fulton,SC11A,Lieutenant Governor,,Burt Jones,Rep,37,3,17,17,0
Fulton,SC11B,Lieutenant Governor,,Burt Jones,Rep,35,3,11,21,0
Fulton,SC13,Lieutenant Governor,,Burt Jones,Rep,66,1,16,49,0
Fulton,SC13A,Lieutenant Governor,,Burt Jones,Rep,26,0,4,22,0
Fulton,SC14A,Lieutenant Governor,,Burt Jones,Rep,16,0,9,7,0
Fulton,SC15,Lieutenant Governor,,Burt Jones,Rep,100,4,32,64,0
Fulton,SC15A,Lieutenant Governor,,Burt Jones,Rep,51,6,10,35,0
Fulton,SC16A,Lieutenant Governor,,Burt Jones,Rep,50,0,24,26,0
Fulton,SC16B,Lieutenant Governor,,Burt Jones,Rep,26,1,4,21,0
Fulton,SC17A,Lieutenant Governor,,Burt Jones,Rep,1,0,0,1,0
Fulton,SC17B,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC17C,Lieutenant Governor,,Burt Jones,Rep,31,0,15,16,0
Fulton,SC18A,Lieutenant Governor,,Burt Jones,Rep,8,0,5,3,0
Fulton,SC18B,Lieutenant Governor,,Burt Jones,Rep,26,1,7,18,0
Fulton,SC18C,Lieutenant Governor,,Burt Jones,Rep,46,3,7,36,0
Fulton,SC18D,Lieutenant Governor,,Burt Jones,Rep,15,1,3,11,0
Fulton,SC19A,Lieutenant Governor,,Burt Jones,Rep,7,0,0,7,0
Fulton,SC19B,Lieutenant Governor,,Burt Jones,Rep,33,1,18,14,0
Fulton,SC20,Lieutenant Governor,,Burt Jones,Rep,44,0,15,28,1
Fulton,SC211,Lieutenant Governor,,Burt Jones,Rep,60,2,16,42,0
Fulton,SC212,Lieutenant Governor,,Burt Jones,Rep,118,8,42,67,1
Fulton,SC21A,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC23A,Lieutenant Governor,,Burt Jones,Rep,59,0,28,31,0
Fulton,SC23B,Lieutenant Governor,,Burt Jones,Rep,15,0,3,12,0
Fulton,SC23C,Lieutenant Governor,,Burt Jones,Rep,38,4,17,17,0
Fulton,SC27,Lieutenant Governor,,Burt Jones,Rep,44,2,13,29,0
Fulton,SC29A,Lieutenant Governor,,Burt Jones,Rep,47,4,18,24,1
Fulton,SC29B,Lieutenant Governor,,Burt Jones,Rep,0,0,0,0,0
Fulton,SC30A,Lieutenant Governor,,Burt Jones,Rep,3,1,2,0,0
Fulton,SC30B,Lieutenant Governor,,Burt Jones,Rep,20,0,8,12,0
Fulton,SC31,Lieutenant Governor,,Burt Jones,Rep,8,0,1,7,0
Fulton,SC32,Lieutenant Governor,,Burt Jones,Rep,4,0,3,1,0
Fulton,SC33,Lieutenant Governor,,Burt Jones,Rep,1,0,0,1,0
Fulton,SS01,Lieutenant Governor,,Burt Jones,Rep,1417,68,472,876,1
Fulton,SS01A,Lieutenant Governor,,Burt Jones,Rep,426,25,98,303,0
Fulton,SS02A,Lieutenant Governor,,Burt Jones,Rep,274,8,73,193,0
Fulton,SS02B,Lieutenant Governor,,Burt Jones,Rep,184,5,67,112,0
Fulton,SS03A,Lieutenant Governor,,Burt Jones,Rep,213,11,78,124,0
Fulton,SS03,Lieutenant Governor,,Burt Jones,Rep,188,7,73,107,1
Fulton,SS04A,Lieutenant Governor,,Burt Jones,Rep,26,0,8,18,0
Fulton,SS04,Lieutenant Governor,,Burt Jones,Rep,666,32,239,395,0
Fulton,SS05,Lieutenant Governor,,Burt Jones,Rep,629,18,213,398,0
Fulton,SS06,Lieutenant Governor,,Burt Jones,Rep,593,24,160,409,0
Fulton,SS07A,Lieutenant Governor,,Burt Jones,Rep,407,26,80,301,0
Fulton,SS07B,Lieutenant Governor,,Burt Jones,Rep,173,8,57,108,0
Fulton,SS07C,Lieutenant Governor,,Burt Jones,Rep,213,20,67,126,0
Fulton,SS07D,Lieutenant Governor,,Burt Jones,Rep,1,0,0,1,0
